ns1:loc,ns1:lastmod,ns1:changefreq,ns1:priority
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/allimant-laugner-sylvaner-2015-538413-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/crew-sauvignon-blanc-vqa-538272-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/crew-sauvignon-blanc-vqa-538272-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/mt-hector-chardonnay-2016-535831-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/mt-hector-chardonnay-2016-535831-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/alphonse-mellot-edmond-sancerre-2014-535757-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/alphonse-mellot-edmond-sancerre-2014-535757-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/peique-godello-bierzo-2017-537711-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/peique-godello-bierzo-2017-537711-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/arrepiado-velho-white-2016-537661-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/arrepiado-velho-white-2016-537661-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/arrepiado-ant%C3%A3o-vaz-white-2016-537554-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/arrepiado-ant%C3%A3o-vaz-white-2016-537554-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/mission-hill-reserve-pinot-gris-2014-537076,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/pinot-gris-family-reserve-mission-hill-2014-537076-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/weingut-franz-keller-gg-schlossberg-grauburgunder-2014-536680-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/weingut-franz-keller-gg-schlossberg-grauburgunder-2014-536680-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/piattelli-reserve-torront%C3%A9s-2017-536672,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/torront%C3%A9s-reserve-piattelli-2017-536672-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/frentana-pecorino-abruzzo-doc-costa-del-mulino-536573-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/frentana-pecorino-abruzzo-doc-costa-del-mulino-536573-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/hungarovin-debroi-cuvee-536268-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/hungarovin-debroi-cuvee-536268-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/greenhough-sauvignon-blanc-2016-536193-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/greenhough-sauvignon-blanc-2016-536193-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cristoforo-identita-2016-536051-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/cristoforo-identita-2016-536051-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/joseph-faiveley-chassagne-montrachet-2015-535914-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/joseph-faiveley-chassagne-montrachet-2015-535914-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jean-rijckaert-les-croux-vieilles-vignes-pouilly-fuiss%C3%A9-2014-534032-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jean-rijckaert-les-croux-vieilles-vignes-pouilly-fuiss%C3%A9-2014-534032-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jackson-triggs-reserve-series-pinot-grigio-vqa-535682-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jackson-triggs-reserve-series-pinot-grigio-vqa-535682-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-chevrot-bourgogne-aligote-2016-535533-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-chevrot-bourgogne-aligote-2016-535533-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/sottal-white-wine-2016-535038-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/sottal-white-wine-2016-535038-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/r-a-pfaffl-passion-reserve-riesling-2015-534834-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/r-a-pfaffl-passion-reserve-riesling-2015-534834-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/the-lane-vineyard-block-10-sauvignon-blanc-2016-534735-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/the-lane-vineyard-block-10-sauvignon-blanc-2016-534735-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-du-chene-condrieu-2017-534643-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-du-chene-condrieu-2017-534643-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-naturaliste-artus-chardonnay-2015-534529-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-naturaliste-artus-chardonnay-2015-534529-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-des-tilleuls-les-v%C3%A9n%C3%A9rables-vieilles-vignes-muscadet-s%C3%A8vre-et-maine-2016-534396-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-des-tilleuls-les-v%C3%A9n%C3%A9rables-vieilles-vignes-muscadet-s%C3%A8vre-et-maine-2016-534396-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/joseph-faiveley-les-preuses-chablis-grand-cru-2014-534297-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/joseph-faiveley-les-preuses-chablis-grand-cru-2014-534297-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/beringer-founders-estate-chardonnay-534230-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/beringer-founders-estate-chardonnay-534230-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/freixenet-mia-white-530295-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/freixenet-mia-white-530295-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/casal-garcia-vinho-verde-do-530261-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/casal-garcia-vinho-verde-do-530261-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/javier-sanz-semidulce-2017-533587-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/javier-sanz-semidulce-2017-533587-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/javier-sanz-sauvignon-blanc-2017-533579-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/javier-sanz-sauvignon-blanc-2017-533579-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/javier-sanz-verdejo-2017-533561-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/javier-sanz-verdejo-2017-533561-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/retsina-papagiannakos-2017-533280-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/retsina-papagiannakos-2017-533280-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/kalogeri-malagouzia-2017-533249-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/kalogeri-malagouzia-2017-533249-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/honoro-vera-blanco-rueda-do-533224-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/honoro-vera-blanco-rueda-do-533224-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/julia-florista-white-532341-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/julia-florista-white-532341-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/rubrica-branco-2016-532324-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/rubrica-branco-2016-532324-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schiopetto-malvasia-collio-doc-2016-531623-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/schiopetto-malvasia-collio-doc-2016-531623-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schiopetto-pinot-grigio-des-rosis-2016-531540-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/schiopetto-pinot-grigio-des-rosis-2016-531540-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schiopetto-blanc-de-rosis-collio-doc-2016-531508-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/schiopetto-blanc-de-rosis-collio-doc-2016-531508-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/saint-clair-origin-sauvignon-blanc-2017-531185-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/saint-clair-origin-sauvignon-blanc-2017-531185-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/poderi-dal-nespoli-pagadebit-romagna-doc-2016-531102-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/poderi-dal-nespoli-pagadebit-romagna-doc-2016-531102-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/lou-miranda-leone-pinot-grigio-2017-530773-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/lou-miranda-leone-pinot-grigio-2017-530773-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/fortes-family-wine-sauvignon-blanc-2016-528165-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/fortes-family-wine-sauvignon-blanc-2016-528165-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/hartford-court-stone-cote-vineyard-chardonnay-2013-528059-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/hartford-court-stone-cote-vineyard-chardonnay-2013-528059-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/zotovich-santa-rita-hills-estate-chardonnay-2013-528026-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/zotovich-santa-rita-hills-estate-chardonnay-2013-528026-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cave-spring-csv-chardonnay-2015-529941-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/cave-spring-csv-chardonnay-2015-529941-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jackson-estate-chardonnay-2015-529735-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jackson-estate-chardonnay-2015-529735-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/daniel-barraud-la-verch%C3%A8re-pouilly-fuiss%C3%A9-2015-529248-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/daniel-barraud-la-verch%C3%A8re-pouilly-fuiss%C3%A9-2015-529248-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/%C3%B6konomierat-rebholz-ganz-horn-im-sonnenschein-gg-riesling-2015-529164-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/%C3%B6konomierat-rebholz-ganz-horn-im-sonnenschein-gg-riesling-2015-529164-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/ch%C3%A2teau-st-jean-cold-creek-ranch-chardonnay-2014-529156-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/ch%C3%A2teau-st-jean-cold-creek-ranch-chardonnay-2014-529156-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-sigalas-nychteri-2014-529098-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-sigalas-nychteri-2014-529098-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/dona-auristela-sauvignon-blanc-2017-528769-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/dona-auristela-sauvignon-blanc-2017-528769-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cliffhanger-pinot-grigio-2017-528687,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/pinot-grigio-cliffhanger-2017-528687-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cave-de-tain-lhermitage-terre-divoire-saint-joseph-blanc-2015-528638-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/cave-de-tain-lhermitage-terre-divoire-saint-joseph-blanc-2015-528638-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/crudo-organic-white-sicily-igt-528497-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/crudo-organic-white-sicily-igt-528497-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/gini-la-frosca-soave-classico-2014-528471-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/gini-la-frosca-soave-classico-2014-528471-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/black-stallion-limited-release-chardonnay-2016-528405-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/black-stallion-limited-release-chardonnay-2016-528405-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/harvey-river-estate-sauvignon-blanc-semillon-2017-528348-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/harvey-river-estate-sauvignon-blanc-semillon-2017-528348-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/billy-goat-hill-estate-sauvignon-blanc-2016-528264-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/billy-goat-hill-estate-sauvignon-blanc-2016-528264-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/billy-goat-hill-estate-chardonnay-2016-528256-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/billy-goat-hill-estate-chardonnay-2016-528256-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/fontanafredda-briccotondo-gavi-docg-526707-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/fontanafredda-briccotondo-gavi-docg-526707-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/amatore-bianco-verona-igt-527606-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/amatore-bianco-verona-igt-527606-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/melini-orvieto-classico-doc-527580-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/melini-orvieto-classico-doc-527580-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-des-quints-saumur-2016-527259-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-des-quints-saumur-2016-527259-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jean-max-roger-vieilles-vignes-sancerre-2015-527218-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jean-max-roger-vieilles-vignes-sancerre-2015-527218-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/millton-clos-de-ste-anne-chardonnay-2015-527217-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/millton-clos-de-ste-anne-chardonnay-2015-527217-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/millton-shotberry-chardonnay-2016-527191-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/millton-shotberry-chardonnay-2016-527191-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/domaine-de-la-fruiti%C3%A8re-vignes-blanches-2015-527184-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/domaine-de-la-fruiti%C3%A8re-vignes-blanches-2015-527184-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/millton-viognier-riverpoint-2015-527134-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/millton-viognier-riverpoint-2015-527134-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/millton-chard-opou-vineyard-2016-527092-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/millton-chard-opou-vineyard-2016-527092-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/negrar-garganega-verona-igt-524488-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/negrar-garganega-verona-igt-524488-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/chateau-ste-michelle-indian-wells-chardonnay-2016-524397-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/chateau-ste-michelle-indian-wells-chardonnay-2016-524397-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jackson-triggs-reserve-chardonnay-vqa-526251-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jackson-triggs-reserve-chardonnay-vqa-526251-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/castoro-de-oro-unoaked-chardonnay-2015-526012-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/castoro-de-oro-unoaked-chardonnay-2015-526012-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/joseph-mellot-la-chatellenie-sancerre-2016-525154-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/joseph-mellot-la-chatellenie-sancerre-2016-525154-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/jj-vincent-marie-antoinette-pouilly-fuiss%C3%A9-2016-525113-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/jj-vincent-marie-antoinette-pouilly-fuiss%C3%A9-2016-525113-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/chavet-fils-la-dame-de-jacques-coeur-menetou-salon-blanc-2017-525048,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/menetou-salon-blanc-la-dame-de-jacques-coeur-chavet-fils-2017-525048-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/bodega-joaqu%C3%ADn-fern%C3%A1ndez-blanco-de-tinta-2016-525039-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/bodega-joaqu%C3%ADn-fern%C3%A1ndez-blanco-de-tinta-2016-525039-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/covela-edi%C3%A7%C3%A3o-nacional-avesso-2015-524868-1,2019-02-23,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/covela-edi%C3%A7%C3%A3o-nacional-avesso-2015-524868-1,2019-02-23,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/la-playa-estate-series-sauvignon-blanc-2016-524793-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/la-playa-estate-series-sauvignon-blanc-2016-524793-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/naso-contadino-fiano-puglia-igt-524694-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/naso-contadino-fiano-puglia-igt-524694-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/woodbridge-by-robert-mondavi-pinot-grigio-523431-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/woodbridge-by-robert-mondavi-pinot-grigio-523431-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/barm%C3%A8s-buecher-steingrubler-riesling-2014-523340-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/barm%C3%A8s-buecher-steingrubler-riesling-2014-523340-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/schloss-johannisberg-gr%C3%BCnlack-riesling-sp%C3%A4tlese-2016-523332-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/schloss-johannisberg-gr%C3%BCnlack-riesling-sp%C3%A4tlese-2016-523332-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/luis-seabra-douro-branco-xisto-cru-2014-523266-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/luis-seabra-douro-branco-xisto-cru-2014-523266-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/cono-y-toro-frontera-sauvignon-blanc-524348-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/cono-y-toro-frontera-sauvignon-blanc-524348-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/big-bill-sauvignon-blanc-524330-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/big-bill-sauvignon-blanc-524330-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/white-wine-14002/yellow-tail-sauvignon-blanc-524314-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-blanc-2-14002/yellow-tail-sauvignon-blanc-524314-1,2019-02-17,,
